model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,a,b,c,R,R2
14747,9742,322.0,78.0,22.888,7373.0,Stashis,,665,2023arxiv230510798d,1.399466,0.989942,0.766558,0.661048,0.661048366027789
14748,9743,49.0,57.0,6.8651,73738.0,,,665,2023arxiv230510798d,1.399256,0.873491,0.798468,0.742374,0.742374423096223
14749,9744,45.0,49.0,9.6148,73818.0,,,665,2023arxiv230510798d,1.60763,0.79653,0.759464,0.712939,0.7129389208420762
14750,9745,312.0,-49.0,46.379,7388.0,Marcomorelli,,665,2023arxiv230510798d,1.309981,0.964888,0.819612,0.737553,0.7375522687451698
14751,9745,160.0,-55.0,46.375,7388.0,Marcomorelli,,665,2023arxiv230510798d,1.264364,0.954986,0.848285,0.779594,0.7795939546953922
14752,9746,77.0,-67.0,67.2,73897.0,,,665,2023arxiv230510798d,1.670809,0.844649,0.760269,0.677565,0.677565491200924
14753,9747,268.0,69.0,3.07904,7396.0,Brusin,,665,2023arxiv230510798d,1.234838,0.938396,0.870356,0.816164,0.8161637267280719
14754,9747,88.0,66.0,3.07904,7396.0,Brusin,,665,2023arxiv230510798d,1.232117,0.938635,0.869411,0.815937,0.8159370441571631
14755,9748,294.0,62.0,42.361,73969.0,,,665,2023arxiv230510798d,1.525889,0.876007,0.777718,0.69874,0.6987403693519708
14756,9749,32.0,-55.0,2.81052,7397.0,,,665,2023arxiv230510798d,1.162187,0.975109,0.90104,0.849669,0.8496686027162114
14757,9750,360.0,66.0,26.819,73977.0,,,665,2023arxiv230510798d,1.538084,0.958925,0.724333,0.613146,0.6131457017651305
14758,9751,253.0,-82.0,8.8304,74006.0,,,665,2023arxiv230510798d,1.930735,0.768087,0.73664,0.670296,0.6702957404203181
14759,9752,175.0,46.0,3.64472,74017.0,,,665,2023arxiv230510798d,1.428884,0.891335,0.7884,0.718137,0.7181375989078551
14760,9753,124.0,-64.0,7.8931,74092.0,,,665,2023arxiv230510798d,1.471726,0.924816,0.793153,0.69828,0.6982801925432549
14761,9754,357.0,-79.0,5.89628,74095.0,,,665,2023arxiv230510798d,1.336232,0.908428,0.83509,0.772114,0.7721140853396362
14762,9755,250.0,-36.0,3.73897,7411.0,,,665,2023arxiv230510798d,1.303088,0.973654,0.835783,0.749892,0.7498924118741163
14763,9755,73.0,-29.0,3.73889,7411.0,,,665,2023arxiv230510798d,1.388158,1.054632,0.673856,0.56219,0.5621903575241256
14764,9756,161.0,-86.0,9.1154,74253.0,,,665,2023arxiv230510798d,1.679536,0.832078,0.747987,0.672146,0.6721459602738267
14765,9757,69.0,-81.0,4.67352,7427.0,,,665,2023arxiv230510798d,1.634126,0.81225,0.741862,0.683661,0.6836614280734423
14766,9758,13.0,-82.0,6.08777,74318.0,,,665,2023arxiv230510798d,1.333401,0.918784,0.843412,0.775247,0.7752461920372871
14767,9758,179.0,-64.0,6.08778,74318.0,,,665,2023arxiv230510798d,1.368648,0.965837,0.808944,0.714305,0.7143054183716223
14768,9759,356.0,79.0,7.6612,74326.0,,,665,2023arxiv230510798d,1.500199,1.266196,0.539129,0.392579,0.3925790139199382
14769,9760,31.0,52.0,308.5,74343.0,,,665,2023arxiv230510798d,1.742378,0.870215,0.680313,0.586113,0.5861133173158108
14770,9761,237.0,63.0,13.9617,74350.0,,,665,2023arxiv230510798d,1.538969,1.020574,0.609185,0.496372,0.4963719866977038
14771,9762,182.0,60.0,5.72516,74356.0,,,665,2023arxiv230510798d,1.574101,0.90212,0.705269,0.614918,0.6149181268539906
14772,9762,1.0,67.0,5.72516,74356.0,,,665,2023arxiv230510798d,1.591251,0.905722,0.694654,0.601754,0.6017537217633878
14773,9763,29.0,-53.0,54.589,74398.0,,,665,2023arxiv230510798d,1.58094,0.90486,0.717366,0.623275,0.6232757055503454
14774,9764,274.0,63.0,5.19267,74402.0,,,665,2023arxiv230510798d,1.770097,0.861277,0.708044,0.611044,0.6110446059552571
14775,9765,261.0,-77.0,3.73265,74424.0,,,665,2023arxiv230510798d,1.174407,0.97257,0.872514,0.820032,0.8200310560270493
14776,9766,263.0,-88.0,9.4964,74433.0,,,665,2023arxiv230510798d,1.49585,0.940834,0.755775,0.654276,0.6542755459289388
14777,9767,182.0,-58.0,200.96,74434.0,,,665,2023arxiv230510798d,1.703071,0.932342,0.708471,0.58794,0.5879396690715377
14778,9768,66.0,-46.0,90.09,74437.0,,,665,2023arxiv230510798d,1.50131,0.8932,0.805678,0.719332,0.7193314896765051
14779,9769,312.0,-78.0,67.739,74458.0,,,665,2023arxiv230510798d,1.241825,0.980193,0.861568,0.786384,0.7863848569675261
14780,9770,264.0,-33.0,8.5149,74466.0,,,665,2023arxiv230510798d,1.411341,0.987621,0.766231,0.659372,0.6593724807011164
14781,9771,183.0,72.0,5.18851,74473.0,,,665,2023arxiv230510798d,1.566881,0.915017,0.754841,0.653347,0.6533475058670388
14782,9772,183.0,-57.0,61.999,74488.0,,,665,2023arxiv230510798d,1.374015,0.860863,0.843505,0.796867,0.7968672344424549
14783,9772,33.0,-31.0,61.998,74488.0,,,665,2023arxiv230510798d,1.400762,0.892133,0.815927,0.748534,0.7485339805442713
14784,9773,205.0,64.0,9.9435,745.0,Mauritia,,665,2023arxiv230510798d,1.312361,0.992713,0.775656,0.686194,0.6861941445153439
14785,9774,166.0,-48.0,167.57,7450.0,Shilling,,665,2023arxiv230510798d,1.709642,0.809994,0.785205,0.714339,0.714338216779877
14786,9775,299.0,-73.0,4.58613,74502.0,,,665,2023arxiv230510798d,1.132542,0.981698,0.929676,0.883942,0.8839418301165833
14787,9775,165.0,-72.0,4.58616,74502.0,,,665,2023arxiv230510798d,1.142188,0.975598,0.916883,0.871279,0.8712795152989785
14788,9776,28.0,87.0,17.5417,74507.0,,,665,2023arxiv230510798d,1.324252,0.910071,0.859891,0.797101,0.7971011779103606
14789,9777,55.0,59.0,43.652,74515.0,,,665,2023arxiv230510798d,1.315334,1.028517,0.755059,0.654084,0.654083768599374
14790,9777,244.0,28.0,43.651,74515.0,,,665,2023arxiv230510798d,1.298641,0.907405,0.876205,0.820163,0.8201627060277279
14791,9778,154.0,70.0,9.9638,74534.0,,,665,2023arxiv230510798d,1.965549,0.751662,0.707199,0.650321,0.6503221346496537
14792,9779,146.0,-46.0,169.55,74541.0,,,665,2023arxiv230510798d,1.480632,0.891002,0.773395,0.695174,0.6951735216811779
14793,9779,328.0,-40.0,169.55,74541.0,,,665,2023arxiv230510798d,1.487506,0.887617,0.771167,0.693617,0.693617766659748
14794,9780,107.0,77.0,14.7834,7456.0,Doressoundiram,,665,2023arxiv230510798d,1.533454,1.163748,0.567474,0.428844,0.42884440196206675
14795,9781,192.0,-60.0,12.7425,74577.0,,,665,2023arxiv230510798d,1.682153,0.876165,0.668434,0.580139,0.5801384738015758
14796,9781,18.0,-55.0,12.7425,74577.0,,,665,2023arxiv230510798d,1.59044,0.92893,0.652846,0.556637,0.5566374564363129
14797,9782,86.0,73.0,6.14213,7459.0,Gilbertofranco,,665,2023arxiv230510798d,1.385269,1.054499,0.677822,0.566049,0.5660488441865957
14798,9783,333.0,68.0,9.9737,74686.0,,,665,2023arxiv230510798d,1.254375,0.989312,0.8842,0.799323,0.79932265043302
14799,9783,194.0,68.0,9.9736,74686.0,,,665,2023arxiv230510798d,1.30415,0.98867,0.87393,0.77703,0.7770298660063584
14800,9784,246.0,81.0,2.68966,7475.0,Kaizuka,,665,2023arxiv230510798d,1.320477,1.101102,0.694184,0.578076,0.5780758854524704
14801,9785,127.0,75.0,3.9185,7476.0,Ogilsbie,,665,2023arxiv230510798d,1.273715,0.937512,0.829842,0.768333,0.7683332818120119
14802,9786,298.0,43.0,48.845,7478.0,Hasse,,665,2023arxiv230510798d,1.306167,0.949346,0.808526,0.735337,0.7353364549178886
14803,9786,114.0,42.0,48.842,7478.0,Hasse,,665,2023arxiv230510798d,1.329143,0.948276,0.791136,0.714756,0.7147556936576396
14804,9787,137.0,-57.0,11.9887,74789.0,,,665,2023arxiv230510798d,1.580096,1.208212,0.5269,0.38478,0.38477985725830255
14805,9788,274.0,47.0,2.03659,7479.0,,,665,2023arxiv230510798d,1.314889,0.985522,0.772248,0.685451,0.6854516345713348
14806,9788,92.0,23.0,2.03659,7479.0,,,665,2023arxiv230510798d,1.305653,0.969219,0.777831,0.699137,0.6991373871939537
14807,9789,345.0,-21.0,33.44,74823.0,,,665,2023arxiv230510798d,1.723234,0.906719,0.652984,0.549546,0.5495453790682069
14808,9790,288.0,-84.0,10.2349,7485.0,Changchun,,665,2023arxiv230510798d,1.2781,0.946019,0.808613,0.74371,0.7437107343008652
14809,9790,165.0,-49.0,10.235,7485.0,Changchun,,665,2023arxiv230510798d,1.224616,0.953415,0.868202,0.809791,0.8097909769955016
14810,9791,109.0,64.0,9.1362,74898.0,,,665,2023arxiv230510798d,1.452703,0.85487,0.815303,0.757474,0.7574737436753013
14811,9792,58.0,-52.0,81.27,75016.0,,,665,2023arxiv230510798d,1.246463,1.132413,0.761646,0.641817,0.6418162917469222
14812,9792,250.0,-47.0,81.29,75016.0,,,665,2023arxiv230510798d,1.229351,1.084378,0.804216,0.697909,0.6979086912431209
14813,9793,197.0,-49.0,4.88356,75019.0,,,665,2023arxiv230510798d,1.539661,0.991214,0.638576,0.529494,0.5294936495652911
14814,9793,29.0,-46.0,4.88362,75019.0,,,665,2023arxiv230510798d,1.56603,0.908019,0.672861,0.585341,0.5853405945019811
14815,9794,343.0,70.0,35.989,7504.0,Kawakita,,665,2023arxiv230510798d,1.136723,0.983099,0.924217,0.87658,0.8765797833719279
14816,9795,197.0,-43.0,4.13982,7505.0,Furusho,,665,2023arxiv230510798d,2.004415,0.727468,0.704216,0.659685,0.6596847578480914
14817,9795,6.0,-68.0,4.13981,7505.0,Furusho,,665,2023arxiv230510798d,1.328663,0.933328,0.860381,0.784698,0.784698011525207
14818,9796,52.0,45.0,4.87182,75072.0,Timerskine,,665,2023arxiv230510798d,1.657198,0.819622,0.778426,0.709731,0.7097310015364131
14819,9797,29.0,50.0,3.80042,75094.0,,,665,2023arxiv230510798d,1.307128,1.02739,0.74178,0.644746,0.6447463597592121
14820,9797,225.0,52.0,3.80041,75094.0,,,665,2023arxiv230510798d,1.350005,0.980948,0.734687,0.646583,0.6465833444203463
14821,9798,175.0,14.0,2.94919,75173.0,,,665,2023arxiv230510798d,1.201799,1.138925,0.801548,0.685366,0.6853663581694863
14822,9798,352.0,-4.0,2.94918,75173.0,,,665,2023arxiv230510798d,1.227383,1.097879,0.79508,0.68599,0.6859905702999833
14823,9799,324.0,71.0,4.55967,7521.0,,,665,2023arxiv230510798d,1.6709,0.994844,0.588497,0.471875,0.47187530963270424
14824,9799,116.0,76.0,4.55967,7521.0,,,665,2023arxiv230510798d,1.790007,1.059805,0.521158,0.391448,0.39144876795874634
14825,9800,190.0,34.0,5.13604,75218.0,,,665,2023arxiv230510798d,1.680393,0.820603,0.708701,0.642691,0.6426907997741278
14826,9800,355.0,56.0,5.13605,75218.0,,,665,2023arxiv230510798d,1.708523,0.963239,0.618129,0.501755,0.5017553415504742
14827,9801,32.0,48.0,11.848,75231.0,,,665,2023arxiv230510798d,1.689921,0.914079,0.641127,0.540387,0.5403870298227955
14828,9802,321.0,42.0,4.31262,7524.0,,,665,2023arxiv230510798d,1.631081,0.919648,0.731081,0.621588,0.6215880575854263
14829,9802,142.0,36.0,4.31261,7524.0,,,665,2023arxiv230510798d,1.627214,0.926512,0.732354,0.620254,0.6202540942883511
14830,9803,232.0,48.0,45.385,75292.0,,,665,2023arxiv230510798d,1.44826,0.914377,0.793068,0.707466,0.7074660481632135
14831,9803,32.0,43.0,45.382,75292.0,,,665,2023arxiv230510798d,1.489332,0.86075,0.796539,0.730115,0.7301154062891333
14832,9804,90.0,-52.0,234.5,75301.0,,,665,2023arxiv230510798d,1.42692,0.924092,0.827359,0.737571,0.7375713011907061
14833,9805,91.0,42.0,7.6785,75339.0,,,665,2023arxiv230510798d,1.583843,0.981713,0.694229,0.57274,0.5727400894201831
14834,9806,329.0,-70.0,10.5952,75352.0,,,665,2023arxiv230510798d,1.394765,0.983073,0.762464,0.661127,0.6611268594887798
14835,9807,194.0,77.0,33.57,75364.0,,,665,2023arxiv230510798d,1.434952,0.901872,0.789324,0.712638,0.7126381025947187
14836,9808,321.0,-88.0,9.2723,7537.0,Solvay,,665,2023arxiv230510798d,1.473634,1.15056,0.588466,0.455395,0.4553951631057223
14837,9809,17.0,-69.0,3.24653,75376.0,,,665,2023arxiv230510798d,1.202769,1.036766,0.834594,0.749446,0.7494456516149299
14838,9809,217.0,-22.0,3.24653,75376.0,,,665,2023arxiv230510798d,1.216003,1.045318,0.868908,0.772899,0.7728993476566454
14839,9810,290.0,72.0,2.93616,7540.0,,,665,2023arxiv230510798d,1.169492,0.96045,0.906589,0.85956,0.8595600269713096
14840,9811,357.0,-79.0,6.9708,75430.0,,,665,2023arxiv230510798d,1.517365,0.897971,0.782861,0.693873,0.6938727681378816
14841,9811,129.0,-48.0,6.9708,75430.0,,,665,2023arxiv230510798d,1.577702,0.806914,0.772283,0.723291,0.7232904089687548
14842,9812,87.0,-59.0,5.1145,75433.0,,,665,2023arxiv230510798d,1.531006,0.884194,0.773213,0.68976,0.689759666170901
14843,9812,248.0,-75.0,5.11449,75433.0,,,665,2023arxiv230510798d,1.54832,0.887568,0.764271,0.677348,0.6773487619437506
14844,9813,24.0,-45.0,14.0619,75497.0,,,665,2023arxiv230510798d,1.39175,0.936734,0.831413,0.742477,0.7424762385088032
14845,9813,209.0,-47.0,14.0613,75497.0,,,665,2023arxiv230510798d,1.345372,0.920377,0.809147,0.740289,0.7402886442407164
14846,9814,332.0,68.0,3.14323,7550.0,Woolum,,665,2023arxiv230510798d,1.246632,0.969624,0.845563,0.775165,0.7751652089061101
14847,9814,121.0,67.0,3.14325,7550.0,Woolum,,665,2023arxiv230510798d,1.293949,0.994058,0.778566,0.692458,0.6924587432782352
14848,9815,336.0,89.0,4.41256,75559.0,,,665,2023arxiv230510798d,1.346145,1.090444,0.679123,0.563645,0.5636448107933092
14849,9816,336.0,49.0,3.23921,75597.0,,,665,2023arxiv230510798d,1.277752,0.943772,0.86754,0.799092,0.7990921494326176
14850,9816,152.0,70.0,3.2392,75597.0,,,665,2023arxiv230510798d,1.187743,0.95903,0.901787,0.849777,0.8497778892077044
14851,9817,294.0,-78.0,3.87612,75608.0,,,665,2023arxiv230510798d,1.365585,0.95256,0.846639,0.754394,0.7543932498379317
14852,9818,295.0,-70.0,5.04028,75627.0,,,665,2023arxiv230510798d,1.687115,0.822142,0.742588,0.671694,0.6716941311093256
14853,9818,146.0,-66.0,5.04029,75627.0,,,665,2023arxiv230510798d,1.796858,0.98488,0.597707,0.469761,0.46976157912214456
14854,9819,314.0,62.0,17.4897,75629.0,,,665,2023arxiv230510798d,1.54425,0.932635,0.734271,0.631397,0.6313975666708144
14855,9820,61.0,47.0,30.589,7564.0,Gokumenon,,665,2023arxiv230510798d,1.572348,0.854753,0.786317,0.710013,0.710012855783931
14856,9821,204.0,-47.0,25.0,75647.0,,,665,2023arxiv230510798d,1.289141,0.899136,0.857702,0.809623,0.8096231456254984
14857,9821,35.0,-88.0,25.0,75647.0,,,665,2023arxiv230510798d,1.370975,0.935047,0.807134,0.725966,0.7259657236978849
14858,9822,208.0,17.0,20.75,75676.0,,,665,2023arxiv230510798d,1.490599,0.987792,0.715276,0.601987,0.6019870527718467
14859,9822,32.0,-25.0,20.749,75676.0,,,665,2023arxiv230510798d,1.403219,0.959923,0.736763,0.646287,0.6462875305662975
14860,9823,289.0,-76.0,28.453,75713.0,,,665,2023arxiv230510798d,1.66783,0.873345,0.718692,0.626916,0.6269165997681083
14861,9824,154.0,0.0,16.8778,75741.0,,,665,2023arxiv230510798d,1.048734,1.016976,0.909487,0.880764,0.880764496469716
14862,9824,333.0,-7.0,16.8762,75741.0,,,665,2023arxiv230510798d,1.035023,1.015555,0.914306,0.891834,0.8918348073172542
14863,9825,85.0,-76.0,3.08537,7576.0,,,665,2023arxiv230510798d,1.38656,0.900068,0.784132,0.718358,0.7183576319355068
14864,9825,265.0,-54.0,3.08539,7576.0,,,665,2023arxiv230510798d,1.302368,0.884025,0.855286,0.812103,0.8121034062445552
14865,9826,352.0,-26.0,6.6551,75775.0,,,665,2023arxiv230510798d,1.655226,0.91177,0.684854,0.582439,0.5824391976333453
14866,9827,308.0,59.0,4.38613,7578.0,Georgbohm,,665,2023arxiv230510798d,1.323969,0.911011,0.876602,0.812166,0.8121657396902663
14867,9827,126.0,62.0,4.38612,7578.0,Georgbohm,,665,2023arxiv230510798d,1.297805,0.9112,0.892871,0.833935,0.8339351252604945
14868,9828,32.0,-75.0,8.5195,75806.0,,,665,2023arxiv230510798d,1.431362,0.896942,0.820603,0.744096,0.7440959572366304
14869,9829,268.0,-9.0,13.0274,75815.0,,,665,2023arxiv230510798d,1.565871,0.841188,0.741078,0.677129,0.6771293069425064
14870,9830,53.0,8.0,10.0754,75817.0,,,665,2023arxiv230510798d,1.473701,1.044654,0.683428,0.558982,0.5589820638891366
14871,9830,234.0,39.0,10.0758,75817.0,,,665,2023arxiv230510798d,1.428713,1.010334,0.672989,0.568576,0.568575542746153
14872,9831,189.0,54.0,3.76546,75823.0,Csokonai,,665,2023arxiv230510798d,1.377108,0.979889,0.756141,0.660369,0.6603693953056581
14873,9831,358.0,79.0,3.76547,75823.0,Csokonai,,665,2023arxiv230510798d,1.291969,0.96013,0.827623,0.751291,0.7512905056907203
14874,9832,347.0,-82.0,7.6387,7583.0,Rosegger,,665,2023arxiv230510798d,1.384659,0.999591,0.711568,0.612876,0.6128765924763221
14875,9833,204.0,-68.0,5.67918,75830.0,,,665,2023arxiv230510798d,1.408705,0.926558,0.779662,0.69746,0.6974603190767775
14876,9834,260.0,62.0,65.95,7589.0,,,665,2023arxiv230510798d,1.32389,0.907531,0.866283,0.804448,0.8044479356060776
14877,9834,116.0,59.0,65.94,7589.0,,,665,2023arxiv230510798d,1.324603,0.922602,0.873578,0.803183,0.8031825402247177
14878,9835,347.0,71.0,14.887,75898.0,,,665,2023arxiv230510798d,1.743629,0.856815,0.676249,0.58855,0.5885495086651561
14879,9835,199.0,46.0,14.8867,75898.0,,,665,2023arxiv230510798d,1.668896,0.88147,0.705109,0.611212,0.6112121271269728
14880,9836,137.0,51.0,11.1948,75899.0,,,665,2023arxiv230510798d,1.335425,0.919173,0.821439,0.754393,0.7543930504836179
14881,9836,324.0,71.0,11.1946,75899.0,,,665,2023arxiv230510798d,1.378048,0.961964,0.746291,0.658678,0.6586779549340367
14882,9837,136.0,74.0,4.39236,75925.0,,,665,2023arxiv230510798d,1.222479,1.060433,0.816232,0.7187,0.7187008370644256
14883,9837,355.0,48.0,4.39233,75925.0,,,665,2023arxiv230510798d,1.210529,1.040754,0.887801,0.793218,0.7932177780939569
14884,9838,10.0,-60.0,13.5352,75947.0,,,665,2023arxiv230510798d,1.21129,1.017615,0.861988,0.779348,0.7793475076193869
14885,9838,272.0,-78.0,13.5357,75947.0,,,665,2023arxiv230510798d,1.238315,0.987907,0.870963,0.792485,0.792484878247376
14886,9839,236.0,-76.0,23.403,7595.0,Vaxjo,,665,2023arxiv230510798d,1.579446,0.831714,0.772172,0.708649,0.7086491815671533
14887,9840,155.0,38.0,17.5233,7598.0,,,665,2023arxiv230510798d,1.435525,0.899759,0.767052,0.693422,0.693421902310453
14888,9841,250.0,11.0,10.9259,75982.0,,,665,2023arxiv230510798d,1.605145,0.956148,0.684405,0.571088,0.5710880193352351
14889,9841,66.0,28.0,10.9253,75982.0,,,665,2023arxiv230510798d,1.330716,1.012046,0.746164,0.649003,0.6490031966541275
14890,9842,176.0,67.0,4.54025,75989.0,,,665,2023arxiv230510798d,1.878603,0.880496,0.600111,0.500503,0.5005027599481636
14891,9843,162.0,79.0,3.67727,7601.0,,,665,2023arxiv230510798d,1.217982,0.9449,0.866841,0.814546,0.8145458888538321
14892,9844,348.0,86.0,30.637,7610.0,Sudbury,,665,2023arxiv230510798d,1.864474,0.983056,0.587193,0.456126,0.4561257521436747
14893,9845,358.0,-62.0,26.033,7612.0,,,665,2023arxiv230510798d,1.44097,1.009853,0.728166,0.613196,0.6131959096686338
14894,9845,186.0,-42.0,26.036,7612.0,,,665,2023arxiv230510798d,1.489116,0.869947,0.805458,0.733383,0.7333834717424428
14895,9846,9.0,-75.0,21.339,76122.0,,,665,2023arxiv230510798d,1.76493,0.817697,0.747348,0.668705,0.6687051660942361
14896,9847,116.0,21.0,18.316,76152.0,,,665,2023arxiv230510798d,1.198711,1.026685,0.829557,0.750018,0.7500182518365539
14897,9848,251.0,-82.0,11.0087,7616.0,Sadako,,665,2023arxiv230510798d,1.478709,1.139549,0.586399,0.455575,0.4555750631241442
14898,9849,54.0,62.0,5.95222,76168.0,,,665,2023arxiv230510798d,1.824102,0.813703,0.68608,0.609638,0.6096385396909256
14899,9849,242.0,83.0,5.95221,76168.0,,,665,2023arxiv230510798d,1.915161,0.826126,0.607629,0.526395,0.5263945983464103
14900,9850,248.0,-74.0,82.34,76172.0,,,665,2023arxiv230510798d,1.721864,0.991946,0.58515,0.464868,0.4648681325068648
14901,9851,158.0,24.0,2.98465,7618.0,Gotoyukichi,,665,2023arxiv230510798d,1.196332,1.018527,0.925905,0.841508,0.841508005311259
14902,9851,339.0,28.0,2.98465,7618.0,Gotoyukichi,,665,2023arxiv230510798d,1.183922,1.026842,0.926853,0.842746,0.842745677159707
14903,9852,355.0,79.0,6.7352,76215.0,,,665,2023arxiv230510798d,1.451822,0.957483,0.760766,0.659277,0.6592777761765065
14904,9852,182.0,67.0,6.7352,76215.0,,,665,2023arxiv230510798d,1.415349,0.890876,0.801149,0.732663,0.7326628538111298
14905,9853,355.0,-90.0,9.6366,76225.0,,,665,2023arxiv230510798d,1.348138,0.910257,0.885141,0.814487,0.8144866833359914
14906,9854,344.0,-69.0,3.93117,76277.0,,,665,2023arxiv230510798d,1.24136,0.974673,0.818535,0.749595,0.7495952041440533
14907,9854,133.0,-53.0,3.93119,76277.0,,,665,2023arxiv230510798d,1.201663,0.927521,0.893529,0.853464,0.8534643996693154
14908,9855,218.0,-68.0,7.1439,76280.0,,,665,2023arxiv230510798d,1.800374,0.807937,0.70954,0.636159,0.6361595205108598
14909,9856,266.0,33.0,5.52605,76282.0,,,665,2023arxiv230510798d,1.461553,0.857602,0.786397,0.727514,0.7275138641847791
14910,9856,75.0,54.0,5.52609,76282.0,,,665,2023arxiv230510798d,1.533488,0.825415,0.787254,0.733571,0.733571118312937
14911,9857,109.0,-68.0,8.8745,76293.0,,,665,2023arxiv230510798d,1.554852,0.919243,0.744899,0.64471,0.6447099593442136
14912,9858,157.0,48.0,13.6005,76329.0,,,665,2023arxiv230510798d,1.413857,0.933536,0.816376,0.725955,0.725954633535755
14913,9859,35.0,72.0,6.8708,76347.0,,,665,2023arxiv230510798d,1.254024,0.945188,0.847448,0.786187,0.7861874601849841
14914,9859,184.0,49.0,6.8707,76347.0,,,665,2023arxiv230510798d,1.22296,0.959806,0.865164,0.804415,0.8044145391203549
14915,9860,256.0,-39.0,55.544,76384.0,,,665,2023arxiv230510798d,1.271265,1.035022,0.824565,0.722641,0.7226409704599552
14916,9860,79.0,-36.0,55.54,76384.0,,,665,2023arxiv230510798d,1.270879,1.027407,0.829911,0.730397,0.7303968188425819
14917,9861,346.0,44.0,22.389,76418.0,,,665,2023arxiv230510798d,1.53752,0.914557,0.782818,0.682548,0.6825482529151987
14918,9861,166.0,54.0,22.387,76418.0,,,665,2023arxiv230510798d,1.518321,0.935469,0.78405,0.677264,0.677264257931678
14919,9862,61.0,69.0,154.87,76423.0,,,665,2023arxiv230510798d,1.771696,0.848255,0.72527,0.63219,0.6321894646195187
14920,9863,101.0,75.0,6.19699,76424.0,,,665,2023arxiv230510798d,1.468817,0.910027,0.807884,0.718891,0.7188909328585784
14921,9863,309.0,52.0,6.19707,76424.0,,,665,2023arxiv230510798d,1.590166,0.85741,0.803774,0.721455,0.7214548151815614
14922,9864,193.0,-24.0,46.444,7643.0,,,665,2023arxiv230510798d,1.619318,0.836762,0.724094,0.656256,0.6562561239129346
14923,9864,20.0,-29.0,46.441,7643.0,,,665,2023arxiv230510798d,1.555896,0.865142,0.742199,0.667458,0.6674581106625775
14924,9865,270.0,-36.0,10.3677,76437.0,,,665,2023arxiv230510798d,1.152881,0.954361,0.927698,0.88837,0.8883699771544938
14925,9866,307.0,-79.0,5.22391,76487.0,,,665,2023arxiv230510798d,1.802044,0.879337,0.656656,0.555579,0.5555788578779427
14926,9866,164.0,-58.0,5.22395,76487.0,,,665,2023arxiv230510798d,1.541185,0.798608,0.789269,0.750212,0.7502120874489152
14927,9867,294.0,65.0,5.65761,76515.0,,,665,2023arxiv230510798d,1.580992,0.881944,0.753967,0.665893,0.6658935167979289
14928,9867,142.0,82.0,5.6576,76515.0,,,665,2023arxiv230510798d,1.658747,0.927985,0.699751,0.587955,0.5879546928209259
14929,9868,337.0,38.0,8.2186,76525.0,,,665,2023arxiv230510798d,1.625125,0.812899,0.747135,0.68942,0.6894197203568521
14930,9868,153.0,35.0,8.2185,76525.0,,,665,2023arxiv230510798d,1.633958,0.787324,0.757904,0.713239,0.7132391892575812
14931,9869,10.0,-69.0,22.936,7655.0,Adamries,,665,2023arxiv230510798d,1.206805,0.966201,0.914333,0.851983,0.8519826305750313
14932,9869,178.0,-61.0,22.934,7655.0,Adamries,,665,2023arxiv230510798d,1.211495,0.957112,0.905073,0.84635,0.8463501616597854
14933,9870,139.0,80.0,7.1163,76554.0,,,665,2023arxiv230510798d,1.717216,0.82172,0.697796,0.627771,0.627771289376676
14934,9870,345.0,56.0,7.1163,76554.0,,,665,2023arxiv230510798d,1.621061,0.871812,0.762687,0.672658,0.6726579850341738
14935,9871,25.0,87.0,9.1488,76583.0,,,665,2023arxiv230510798d,1.346238,1.07453,0.68536,0.573458,0.5734578970378156
14936,9872,14.0,-90.0,6.8685,76588.0,,,665,2023arxiv230510798d,1.57554,0.9774,0.694667,0.575819,0.5758183654463841
14937,9873,184.0,-63.0,7.2618,76602.0,,,665,2023arxiv230510798d,1.5182,0.871525,0.824907,0.744927,0.7449276312274385
14938,9873,41.0,-53.0,7.2618,76602.0,,,665,2023arxiv230510798d,1.606813,0.843076,0.761495,0.688575,0.6885752445978056
14939,9874,178.0,42.0,3.14563,76622.0,,,665,2023arxiv230510798d,1.298975,0.895142,0.860322,0.811705,0.8117047511212973
14940,9874,352.0,46.0,3.14561,76622.0,,,665,2023arxiv230510798d,1.251731,0.908201,0.880161,0.83614,0.8361404240406
14941,9875,1.0,48.0,6.822,7664.0,Namahage,,665,2023arxiv230510798d,1.16959,1.032123,0.907545,0.827625,0.8276253356685367
14942,9875,180.0,49.0,6.82198,7664.0,Namahage,,665,2023arxiv230510798d,1.161285,1.031505,0.904463,0.827843,0.8278424603649553
14943,9876,64.0,65.0,9.4475,76646.0,,,665,2023arxiv230510798d,1.443043,0.934763,0.734346,0.647242,0.6472415218324465
14944,9877,66.0,47.0,16.1352,76650.0,,,665,2023arxiv230510798d,1.30447,1.055985,0.762659,0.653438,0.6534378460373677
14945,9877,282.0,47.0,16.1353,76650.0,,,665,2023arxiv230510798d,1.271602,0.972001,0.833571,0.756555,0.756555337250213
14946,9878,68.0,-80.0,27.901,7667.0,,,665,2023arxiv230510798d,1.225606,0.954848,0.868832,0.809409,0.8094082379780388
14947,9878,270.0,-64.0,27.9,7667.0,,,665,2023arxiv230510798d,1.174182,0.95817,0.909423,0.86182,0.8618205553627855
14948,9879,127.0,-86.0,6.77411,76674.0,,,665,2023arxiv230510798d,1.768419,1.059078,0.527937,0.398511,0.3985117568117831
